"","x","y","date","angle","dist","dist_smoothed","speed","speed_smoothed","spatial_angle","abs_spatial_angle","speed_persistance","speed_rotation"
"135",493115.465577129,7872725.80971194,2015-07-24 00:20:00,0.606175021980571,264.928433119971,264.454830630435,1986.96324839978,1983.41122972826,0.606175021974618,0.606175021974618,1632.95240851457,1132.02887861479
"136",492964.038871416,7872508.42289663,2015-07-24 00:28:00,0.269687687560717,88.1759604108277,176.552196765399,661.319703081208,1324.14147574049,0.26968768756432,0.26968768756432,637.415742213748,176.195690246707
"137",492934.738306302,7872425.25753798,2015-07-24 00:36:00,0.429039399714183,5.03281052022049,46.6043854655241,37.7460789016537,349.532890991431,-0.350590327572016,0.350590327572016,35.4499897214647,-12.9639770594486
"138",492935.192161644,7872420.24523342,2015-07-24 00:44:00,1.38393721163159,10.20442181199,7.61861616610525,76.5331635899251,57.1396212457894,-0.584119288604484,0.584119288604484,63.8438189478658,-42.2053540588676
"139",492925.377180243,7872417.45303632,2015-07-24 00:52:00,0.875710118156216,24.0609455233552,17.1326836676726,180.457091425164,128.495127507544,0.236291356246218,0.236291356246218,175.442702668071,42.2447621149955
"140",492915.611684079,7872395.46294346,2015-07-24 01:00:00,1.92263796800991,5.02202277900336,14.5414841511793,37.6651708425252,109.061131133844,-2.97340045206339,2.97340045206339,-37.1336777607835,-6.30516221479713
"141",492912.005505015,7872398.95810946,2015-07-24 01:08:00,1.29347039771372,34.8531762758294,19.9375995274164,261.39882206872,149.531996455623,-2.97933012467581,2.97933012467581,-257.965164204676,-42.2293527746872
"142",492928.483323654,7872429.67008415,2015-07-24 01:16:00,1.42967377726267,14.4400401692521,24.6466082225407,108.30030126939,184.849561669055,1.46976762721094,1.46976762721094,10.9228352558379,107.748071560537
"143",492916.845762603,7872438.21888131,2015-07-24 01:24:00,0.14183490143551,21.3811153374617,17.9105777533569,160.358365030963,134.329333150177,0.780095439389048,0.780095439389048,113.990168771887,112.787617488625
"144",492897.997922942,7872448.31398077,2015-07-24 01:32:00,0.785689069153385,59.7282033331266,40.5546593352942,447.96152499845,304.159945014706,0.78568906915548,0.78568906915548,316.664472307268,316.848764960977
"145",492840.831831257,7872431.00802125,2015-07-24 01:40:00,0.0907172008099071,64.9921967008359,62.3602000169812,487.441475256269,467.701500127359,0.0907172008049124,0.0907172008049124,485.437123661366,44.1586998380579
"146",492780.589303852,7872406.61901709,2015-07-24 01:48:00,1.79467801347579,5.59327246290378,35.2927345818698,41.9495434717784,264.695509364024,-1.33786890203681,1.33786890203681,9.68308214107316,-40.8166892060081
"147",492779.693798017,7872412.1401371,2015-07-24 01:56:00,1.95461380571841,1.56011841518972,3.57669543904675,11.7008881139229,26.8252157928506,-0.961356097909921,0.961356097909921,6.6976884585295,-9.59436042511551
"148",492778.359385755,7872411.33185906,2015-07-24 02:04:00,1.02657797170066,1.88106308854527,1.72059075186749,7.05398658204475,9.37743734798382,-1.05268675621031,1.05268675621031,3.49340714513633,-6.12819983502315
"149",492778.360129213,7872409.45079612,2015-07-24 02:20:00,0.0142818519374803,1.47180534316267,1.67643421585397,11.03854007372,9.04626332788238,-1.18912938648159,1.18912938648159,4.11150274414095,-10.2442624011709
"150",492778.38173025,7872407.9791493,2015-07-24 02:28:00,2.49755545471734,2.93755024353109,2.20467779334688,22.0316268264832,16.5350834501016,-1.29427551039017,1.29427551039017,6.01486092584941,-21.1946698172938
"151",492776.583653867,7872410.30210491,2015-07-24 02:36:00,2.01968592215102,4.57714292100605,3.75734658226857,34.3285719075453,28.1800993670143,-1.16985587598073,1.16985587598073,13.3979054901624,-31.6061224715748
"152",492781.060408349,7872411.25547085,2015-07-24 02:44:00,3.00619840687062,4.28814503083699,4.43264397592152,32.1610877312775,33.2448298194114,-0.99252223082999,0.99252223082999,17.5785901914078,-26.9319277241988
"153",492777.025257928,7872409.80435098,2015-07-24 02:52:00,2.55529507081818,1.85085780020524,3.06950141552112,13.8814335015393,23.0212606164084,-1.19550807798963,1.19550807798963,5.0881107909824,-12.9153135709648
"154",492778.822590795,7872409.36245827,2015-07-24 03:00:00,3.1217897989112,1.3707434400223,1.61080062011377,10.2805758001672,12.0810046508533,-1.18435710883664,1.18435710883664,3.87467306904883,-9.52245490359349
"155",492777.49822922,7872409.71601732,2015-07-24 03:08:00,0.711988023273971,9.5830851149573,5.4769142774898,71.8731383621798,41.0768570811735,-1.19062782599698,1.19062782599698,26.6704646022781,-66.7415487977891
"156",492772.103621427,7872417.63647987,2015-07-24 03:16:00,0.0668656534790903,28.3660505242773,18.9745678196173,212.74537893208,142.30925864713,-0.694809910127553,0.694809910127553,163.425770537931,-136.207979872832
"157",492757.737674223,7872442.09567821,2015-07-24 03:24:00,0.0186364397041046,24.9612657452475,26.6636581347624,187.209493089356,199.977436010718,0.0186364397130286,0.0186364397130286,187.176983521292,3.48871647512656
"158",492744.697175364,7872463.37971394,2015-07-24 03:32:00,0.593720809773389,16.2169555989494,20.5891106720985,121.62716699212,154.418330040738,1.14169759749218,1.14169759749218,50.6031542040502,110.600581079533
"159",492729.938842674,7872470.101415,2015-07-24 03:40:00,0.0325615434256519,2.41416090495859,9.31555825195399,18.1062067871894,69.866686889655,0.50425023708617,0.50425023708617,15.8526534156344,8.74803428801241
"160",492727.710409916,7872471.02999473,2015-07-24 03:48:00,2.26506960788197,3.01162301100259,2.71289195798059,22.5871725825194,20.3466896848544,0.454593756628767,0.454593756628767,20.293207650782,9.91796796298302
"161",492730.379326887,7872472.42525648,2015-07-24 03:56:00,1.98157524073799,6.7110563020629,4.86133965653274,50.3329222654718,36.4600474239956,1.30196121126847,1.30196121126847,13.368855719163,48.5250117005882
"162",492730.854927975,7872465.73107391,2015-07-24 04:04:00,1.31986714604219,2.71350541138853,4.71228085672572,20.351290585414,35.3421064254429,0.354185006588405,0.354185006588405,19.0880750144487,7.05835821807994
"163",492733.524592463,7872465.24527236,2015-07-24 04:12:00,0.859106141833153,1.78395767263258,2.24873154201055,13.3796825447443,16.8654865650791,0.86576750950351,0.86576750950351,8.67078056552112,10.1898709208074
"164",492734.429040601,7872463.70758626,2015-07-24 04:20:00,2.45431944725102,1.89232314205001,1.83814040734129,14.1924235653751,13.7860530550597,0.754013164717161,0.754013164717161,10.3455310453403,9.71570244752865
"165",492732.652637142,7872464.3597194,2015-07-24 04:28:00,2.19906081135419,2.64396049875424,2.26814182040212,19.8297037406568,17.0110636530159,0.593954935843734,0.593954935843734,16.4335460135994,11.0975544991286
"166",492734.848584962,7872465.83224794,2015-07-24 04:36:00,2.35644978806215,2.16568804006141,2.40482426940782,16.2426603004606,18.0361820205587,0.890787542763681,0.890787542763681,10.2133824290298,12.6297598153941
"167",492734.429040601,7872463.70758626,2015-07-24 04:44:00,1.85412407877274,2.49836072487428,2.33202438246785,18.7377054365571,17.4901828685089,0.754013164717161,0.754013164717161,13.6588026998629,12.8272644719519
"168",492732.211030556,7872464.85747224,2015-07-24 04:52:00,0.815150994594985,3.31794894090724,2.90815483289076,24.8846170568043,21.8111612466807,0.537360243016208,0.537360243016208,21.377450932658,12.7376904376576
"169",492729.079567703,7872463.76078378,2015-07-24 05:00:00,2.78734062582862,3.11137127800276,3.214660109455,23.3352845850207,24.1099508209125,-0.0250299058706601,0.0250299058706601,23.3279752332214,-0.584018991225391
"170",492732.190468818,7872463.70669601,2015-07-24 05:08:00,0.605877052097034,2.65269809136939,2.88203468468608,19.8952356852704,21.6152601351456,0.441337658034452,0.441337658034452,17.9888959393063,8.49823663222367
"171",492734.396926249,7872465.17922878,2015-07-24 05:16:00,1.68520134681786,0.666894472042673,1.65979628170603,5.00170854032005,12.4484721127952,0.853200980834566,0.853200980834566,3.28899816644378,3.76823292584734
"172",492733.965825019,7872465.68805092,2015-07-24 05:24:00,1.78324908318004,2.20594082106974,1.43641764655621,16.544556158023,10.7731323491715,0.890632972458708,0.890632972458708,10.4052028462961,12.8628959489459
"173",492732.621275193,7872463.93923398,2015-07-24 05:32:00,0.500969356045108,1.45788924699223,1.83191503403098,10.9341693524417,13.7393627552324,0.548030451056861,0.548030451056861,9.33288568310839,5.69678016548879
"174",492731.286773176,7872463.35225407,2015-07-24 05:40:00,2.89377257227248,3.61255449660396,2.53522187179809,27.0941587245297,19.0141640384857,0.263663214715448,0.263663214715448,26.1578321472277,7.06125019720096
"175",492734.849332878,7872463.95118508,2015-07-24 05:48:00,2.38479876306129,5.18985882828461,4.40120666244428,38.9239412121346,33.0090499683321,0.764604503658019,0.764604503658019,28.0897033819794,26.9451621520102
"176",492731.719080414,7872459.81160127,2015-07-24 05:56:00,1.08681933398561,15.8721071173467,10.5309829728157,119.0408033801,78.9823722961174,0.0988883530744441,0.0988883530744441,118.459233103232,11.7525725683298
"177",492716.058558824,7872462.3945933,2015-07-24 06:04:00,1.15399500151275,4.02319204140693,9.94764957937682,30.173940310552,74.6073718453261,-0.843678951898867,0.843678951898867,20.0571856617128,-22.5427588639087
"178",492713.852857692,7872459.02993036,2015-07-24 06:12:00,2.2415997054547,15.7681834753535,9.8956877583802,118.261376065151,74.2176581878515,-0.977159905851041,0.977159905851041,66.1529288403421,-98.0282769136931
"179",492708.896803879,7872473.99900317,2015-07-24 06:20:00,2.366649017263,5.03971687164104,10.4039501734973,37.7978765373078,78.0296263012294,0.792541194217989,0.792541194217989,26.5355418448224,26.9173640932994
"180",492707.540699501,7872474.87260311,2015-07-24 06:36:00,1.89860346738249,11.3450200082701,8.40655805322874,85.0876500620261,63.0491853992155,0.880511450793547,0.880511450793547,54.1801453778181,65.608079075037
